'Type',32GB eMMC   2048MB DDR3 SDRAM,64-bit,Accessories Included,Accessories Included: Electronics Product,Age,Aspect Ratio,Audio,Audio-out Ports (#),Average Battery Life (in hours),Backlight Technology,Backlit Keyboard,Band Color,Band Material,Bandwidth,Batteries,Batteries:,Battery,Battery Charge Life,Battery Chemistry,Battery Life,Battery Type,Bluetooth,Bluetooth Compatible,Bluetooth Standard,Brand,Brand Name,Built-In Microphone,Built-In Webcam,Bundled Items,Bundled items,Bus Speed,C.O.A.,CD/DVD Drive,CD/DVD/Optical Drive,CPU,Cache,Camera,Capacity,Capacity:,Capacité de stockage,Carrier,Case Color,Case Material,Color,Colour,Compatible CPU Brand,Compatible brand,Compatible model,Compatible product line,Computer Memory Type,Connectivity,Connectivity Technology,Contract,Country of Manufacture,Country of Origin,Country//Region of Manufacture,Country/Region of Manufacture,DVD Drive,DVD+RW,DVD/CD Drive,DVI,Dell Warranty Expiration,Depth,Description1,Device Supported,Dimensions (WxDxH),Display,Display Resolution,Display Screen Technology,Display Screen Type,Display Size,Display Technology,Display Type,Display resolution,DisplayPort,Drive,Drive Type,Dye Sub Type,EAN,Ethernet Technology,Evecase 13.3-Inch Ultra-Slim,Face Color,Factory Warranty,Family Line,Feature,Features,Features: Audio Product,Features: Electronic Display,Finger Print Reader,Fingerprint Reader,Flash Memory,Flash Memory Capacity,Flash Memory Size,Focus Modes,Form Factor,Form Factor Type,Frequency,Frequency Band(s),Front Camera/Webcam,Gender,Gr,Graphic Card,Graphic processing type,Graphics Card,Graphics Controller,Graphics Controller Manufacturer,Graphics Controller Model,Graphics Coprocessor,Graphics Memory Accessibility,Graphics Memory Capacity,Graphics Memory Technology,Graphics Processing Type,HDMI,HDTV,Hard Drive,Hard Drive Capacity,Hard Drive Interface,Hard Drive Rotational Speed,Hard Drive Size,Hard Drive__Capacity,Hardware Connectivity,Hardware Platform,Height,Host Interface,Hybrid Hard Drive Capacity,ISBN,Image Sensor,Included / Unit Damage,Includes,Input Type,Input Voltage,Input//Output Ports,Intel Processor Generation,Interchange Part Number,Internet Connectivity,Item,Item Dimensions,Item Dimensions L x W x H,Item Type: Electronics,Item Weight,Keyboard,Keyboard Layout,Keyboard Localization,LCD Display (In.),LCD Resolution,Laptop Packaging,MOUSE PAD PURCHASED FROM,MPN,MSRP,Manufacture Warranty,Manufacturer,Manufacturer Part Number,Manufacturer SKU,Manufacturer Warranty,Manufacturer warranty,Manufacturer's Warranty,Marque,Maximum Battery Run Time,Maximum Memory,Maximum Resolution,Media,Memory,Memory (RAM),Memory (RAM) Max,Memory (RAM) Type,Memory Capacity,Memory Card,Memory Card Supported,Memory Size,Memory Speed,Memory Technology,Memory Type,Memory Upgrade,Microphone Jack,Mode,Model,Model Number,Movement,Mémoire RAM,Network (RJ-45),Number of Cells,Number of Memory Slots,Number of Total Memory Slots,Number of USB 2.0 Ports,Number of USB 3.0 Ports,Numerical Keypad,OS,Ohters,Operating,Operating System,Operating System Architecture,Operating System Edition,Operating System Platform,Optical Drive,Optical Drive Type,Optical Media Supported,Optical Storage,Other Part Number,Output Type,PN,PURCHASED AT FRY'S ELECTRONICS,Package Quantity,Packs,Part Brand,Pattern Name,Platform,Pointing Device,Pointing Device Type,Port,Ports,Ports:,Power Source,Primary Drive,Primary Drive or Optical Drive,Printer Compatibility,Processor,Processor Brand,Processor Cache Memory,Processor Configuration,Processor Core,Processor Core Type,Processor Cores,Processor Count,Processor Manufacturer,Processor Model,Processor Speed,Processor Speed (GHz),Processor Speed (per Core),Processor Threads,Processor TurboBoost Speed (GHz),Processor Type,Product Depth,Product Dimensions,Product Family,Product Height,Product Line,Product Model,Product Name,Product Series,Product Type,Product Weight,Product Width,Quantity,RAM,RAM (memory),RAM Memory,Random Access Memory (RAM),Release Year,Removable Media Compatibility,Removable Media Slot,Resolution,SKU,SSD (Solid State Flash Drive),Screen,Screen Resolution,Screen Size,Screen Type,Screen resolution,Screen type,ScreenSize,Seller Warranty,Seller Warranty Coverage,Serial #,Series,Shipping Weight,Size,Size Type,Software Included,Solid State Drive Capacity,Sound,Special Features,Standard Memory,Storage,Storage Capacity,Style,Support standard,System Memory,System Memory (RAM),System Ram,Système d'exploitation,Taille de l'écran,Targeted Audience,Title,Total Number of USB Ports,Touch Screen,TouchScreen,Touchscreen,Type,Type de processeur,UPC,URL,USB 3.0,USB Interface,USB Ports,Unit Quantity,Unit Type,VGA,Video,Video Memory,Video Port,Video Ports,Visual Playback File Format,Vitesse du processeur,WIRELESS MOUSE PURCHASED FROM,Warranty,Warranty - Labor,Warranty - Parts,Warranty Description,Web Cam,Webcam,Weight,Weight (Approximate),Weight (lbs.),Wi-Fi,Width,Wireless,Wireless Connectivity,Wireless LAN,Wireless LAN Standard,Wireless Mouse included,Wireless Network,Wireless Networking,Wireless Standard,Wireless Technology,Wireless Type,Year,brand new,dealEndTime,eSATA,image,item,itemId,model number,mpn,new,price,quick shipping,sellerFeedback,sleeve included,title
,,,,,,,,,,,,,,,,,,,,,,,,,Acer,,,,,,,,,,,,,,,,,,,Sky Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,500GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NX.MXJAA.002,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,ES1-511-P6VU,,,,,,,,,,,,,,Windows 8.1 (Free Upgrade to Win 10),,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16GHz - 2.58 GHz,,,,,Intel N3540 processor (Quad Core),,,,,Aspire,,,,,,,,,,,,,,,,,,,,"15.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,Does not apply,http://www.ebay.com/itm/Acer-Aspire-15-6-HD-Diaplay-ES1-511-P6VU-Intel-Quad-Core-500GB-4GB-Win-8-1-/272147468576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-26T19:28:15.000Z,,"['http://i.ebayimg.com/00/s/MTEyNVgxNTAw/z/25UAAOSwezVW0KeT/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTEyNVgxNTAw/z/XRYAAOSwzgRW0KeT/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTEyNVgxNTAw/z/1HoAAOSwuAVW0KeU/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTEyNVgxNTAw/z/V6YAAOSwe7BW0KeT/$_1.JPG?set_id=880000500F']",,2.72E+11,,,,248,,99.6,,"Acer Aspire 15.6"" HD Diaplay ES1-511-P6VU Intel Quad Core 500GB 4GB Win 8.1"
,,,,,,,,,,,,,,,,,,,,,,,,,HP Consumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P3U34UA#ABA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90E+11,http://www.ebay.com/itm/HP-Stream-13-c100-13-c120nr-13-3-Notebook-Intel-Celeron-N3050-Dual-core-2-Co-/151992556524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-23T03:04:48.000Z,,http://i.ebayimg.com/00/s/MzAwWDMwMA==/z/q9MAAOSwPc9Wy8yH/$_1.JPG?set_id=8800004005,,1.52E+11,,,,248.08,,99.2,,"HP Stream 13-c100 13-c120nr 13.3"" Notebook - Intel Celeron N3050 Dual-core (2 Co"
,,,,,,,,,,,,,,,,,,,,,,,,,Acer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NX.EF2AA.001,,,,,,,,,,,,,,2GB,,,,,,,,,,,,,,NX.EF2AA.001,,,,,,,,,,,,,,Chrome OS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50GHz,,,,,Intel Celeron,,,,,,,,,,,,,,,,,2015,,,,,,,,"11.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.88E+11,http://www.ebay.com/itm/Acer-C740-C3P1-11-6-LED-ComfyView-Chromebook-Intel-Celeron-3205U-Dual-core-/301580824578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-24T23:12:16.000Z,,"['http://images.antonline.com/images/500/1029433590.jpg', 'http://content.etilize.com/RearMaximum/1029433590.jpg', 'http://content.etilize.com/FrontMaximum/1029433590.jpg', 'http://content.etilize.com/TopMaximum/1029433590.jpg', 'http://content.etilize.com/RightMaximum/1029433590.jpg', 'http://content.etilize.com/LeftMaximum/1029433590.jpg']",,3.02E+11,,,,248.36,,98.8,,Acer C740-C3P1 11.6  LED (ComfyView) Chromebook - Intel Celeron 3205U Dual-core
,,,,,,,,,,,,,,,,,,,,,,,,,Dell Consumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,i3452-5600BLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84E+11,http://www.ebay.com/itm/DELL-Inspiron-i3452-5600BLK-14-0-Laptop-Windows-10-System-Brand-New-/371592247494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-04T15:54:29.000Z,,http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/i6QAAOSwsN9XAo47/$_1.JPG?set_id=880000500F,,3.72E+11,,,,248.56,,98.3,,"DELL Inspiron i3452-5600BLK 14.0"" Laptop with Windows 10 System Brand New!"
,,,,,,,,,,,,,,,,,,,,,,,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i3452-600BLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,i3452-600BLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84E+11,http://www.ebay.com/itm/Dell-Inspiron-14-3000-14-3452-14-Notebook-Intel-Celeron-N3050-Dual-core-2-Co-/291732268145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-08T05:17:37.000Z,,"['http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/2u0AAOSwKfVXEfWb/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/JEEAAOSw6oBXEfWe/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/JJUAAOSw6oBXEfWg/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MjU1WDM5MA==/z/SUcAAOSw3mpXEfWb/$_1.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/j3UAAOSwqbZXEfWd/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTQ3NlgxNDc2/z/rMAAAOSw95lXEfWb/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTYwMFgxNjAw/z/e64AAOSwYmZXEfWp/$_1.JPG?set_id=880000500F']",,2.92E+11,,,,248.86,,98.8,,Dell Inspiron 14 3000 14-3452 14  Notebook - Intel Celeron N3050 Dual-core (2 Co
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,Blue,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,32GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K2L95UA#ABA,,,,,,,,,,,,,,2GB,,,,,,,,,,,,,,11-d010nr,,,,,,,,,,,,,,Windows 8,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16GHz,,,,,Intel Celeron,,,,,Stream Laptop,,,,,,,,,,,,,,,,,,,,"11.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,http://www.ebay.com/itm/New-Sealed-HP-11-D010wm-11-6-Stream-Laptop-Intel-2-16GHz-2GB-32GB-HDMI-Blue-/191475375435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-02T03:53:36.000Z,,http://i.ebayimg.com/00/s/ODAwWDgwMA==/z/kKkAAOSw8d9Urf2k/$_1.JPG?set_id=880000500F,,1.91E+11,,,,248.88,,98.9,,"New Sealed HP 11-D010wm 11.6"" Stream Laptop /Intel 2.16GHz/2GB/32GB/HDMI, Blue"
,,,,,,,,,,,,,,,,,,,,,,,,,Asus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90NB05W4M01240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89E+11,http://www.ebay.com/itm/13-3-Intel-Dual-Core-4GB-16G-/201499121532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-07T01:58:58.000Z,,http://i.ebayimg.com/00/s/Mzc1WDUwMA==/z/3kgAAOSwMVFXIeD1/$_1.JPG?set_id=8800005007,,2.01E+11,,,,248.91,,99.1,,"13.3"" Intel Dual Core 4GB 16G"
,,,,,,,,,,,,,,,,,,,,,,,,,Asus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90NB05W1M01050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.86E+11,http://www.ebay.com/itm/Asus-13-3-Chromebook-w-Intel-Celeron-N2830-4GB-RAM-Chrome-OS-/201522520314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-12T20:43:41.000Z,,http://i.ebayimg.com/00/s/MzAwWDMwMA==/z/UVsAAOSwyjBW2rp4/$_1.JPG?set_id=8800004005,,2.02E+11,,,,248.91,,99.1,,"Asus 13.3"" Chromebook w/ Intel Celeron N2830, 4GB RAM, & Chrome OS"
,,,,,,16:09,,,,,,,,,,,,,Lithium Polymer (Li-Polymer),,,Yes,,,ASUS Notebooks,,,,,,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.89E+11,,,,,,,,,,,,16 GB,,,,,,,,,,,,,,,,HD Graphics,,,,,,Yes,,,,,,,,,,,,,,,,,,230 V AC,,,,,,,,,,,,,,,,,90NB05M1-M01580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-cell,,,,,,,,,Chrome OS,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,Dual-core (2 Core),,,,Intel,N2840,,,,,,Celeron,,,,,,,,,Chromebook,,,,,,,,,,,,C200MADS02,,,1366 x 768,11.6-in,,,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,,,,,8.89E+11,http://www.ebay.com/itm/NEW-Chromebook-C200MA-DS02-N2840-11-6-in-4GB-HD-Graphics-Chrome-OS-11-6-Intel-/361512399594,,,,,,,,,,,,,,,,,,,,,2.50 lb,,,,,,,,,,,,,,,,2016-05-15T12:05:27.000Z,,http://i.ebayimg.com/00/s/NTAwWDUwMA==/z/dqYAAOSwv9hW6Uwc/$_1.JPG?set_id=8800005007,,3.62E+11,,,,248.98,,99.1,,NEW Chromebook C200MA-DS02 N2840 11.6-in 4GB HD Graphics Chrome OS 11.6 Intel
,,,,,,,,,,,,,,,,,,,,,,,,,Acer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ebay.com/itm/New-Acer-Aspire-One-HD-Cloudbook-14-64GB-11-32GB-Windows-10-/151874590920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-02T08:58:57.000Z,,http://i.ebayimg.com/00/s/OTQ3WDEzMDU=/z/~pYAAOSw~bFWOcjZ/$_1.JPG?set_id=880000500F,,1.52E+11,,,,169.03,,97.6,,"New Acer Aspire One HD Cloudbook, 14"" 64GB or 11"" 32GB, Windows 10"
,,,,,,,,,,,,,,,,,,,,,,,,,Acer,,,,,,,,,No,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,500GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NX.MMLAA.005,,,,,,,,,,,,,,4GB,,,,,,,,,,,,,,ES1-511-C7PH,,,,,,,,,,,,,,Windows 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16GHz,,,,,Intel Celeron,,,,,Aspire,,,,,,,,,,,,,,,,,,,,"15.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,8.88E+11,http://www.ebay.com/itm/Acer-Aspire-15-6-Laptop-Windows-8-Intel-Dual-Core-CPU-4GB-RAM-500GB-Hard-Drive-/251989876595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-04T23:51:52.000Z,,"['http://i.ebayimg.com/00/s/NDUyWDUwMA==/z/rCkAAOSwv0tVd4Jc/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDUyWDUwMA==/z/lLIAAOSw~OdVd4JZ/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDUyWDUwMA==/z/Rr8AAOSw3xJVd4Ja/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDUyWDUwMA==/z/jfAAAOSwpdpVd4Jb/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDUyWDUwMA==/z/BWEAAOSwZd1Vd4Jd/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NDUyWDUwMA==/z/jmkAAOSwpdpVd4Jg/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/Mjc5WDUwMA==/z/CsUAAOSwNSxVd4Jh/$_1.JPG?set_id=880000500F']",,2.52E+11,,,,249,,99,,"Acer Aspire 15.6"" Laptop Windows 8 Intel Dual Core CPU 4GB RAM 500GB Hard Drive"
,,,,,,,,,,,,,,,,,,,,,,,,,Acer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chrome OS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16GHz,,,,,Intel Celeron N2830 Dual-Core Processor,,,,,Chromebook,,,,,,,,,,,,,,,,,,,,"11.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ebay.com/itm/Acer-Chromebook-11-6-Inch-CB3-111-C670-Intel-Celeron-2GB-16GB-SSD-White-/171856029159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-07T13:38:32.000Z,,"['http://i.ebayimg.com/00/s/MTEyNFgxNTAw/z/i8cAAOSwPcVVom0R/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/MTIyMlgxNTAw/z/yg8AAOSwgQ9Vom0T/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/OTYyWDEzMTU=/z/vWAAAOSwDNdVom0V/$_1.JPG?set_id=880000500F']",,1.72E+11,,,,249,,100,,"Acer Chromebook, 11.6-Inch, CB3-111-C670 (Intel Celeron , 2GB, 16GB SSD, White)"
,,,,,,,,,,,,,,,,,,,,,,,,,Acer,,,,,,,,,,,,,,,,,,,Gray,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Integrated/On-Board Graphics,,,,16GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C720-2103,,,,,,,,,,,,,,2GB,,,,,,,,,,,,,,C720,,,,,,,,,,,,,,Chrome OS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40GHz,,,,,,,,,,Chromebook,,,,,,,,,,,,,,,,,,,,"11.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notebook,,,http://www.ebay.com/itm/Acer-C720-Chromebook-11-6-Inch-2GB-/141975181114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-08T22:02:52.000Z,,"['http://i.ebayimg.com/00/s/Mzg1WDUwMA==/z/J4kAAOSwGYVXAHIq/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MzgwWDUwMA==/z/idgAAOSwsN9XAHHl/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MzQ0WDUwMA==/z/jcEAAOSwsN9XAHIl/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MzgwWDUwMA==/z/9lEAAOSwbwlXAHIr/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MzE2WDUwMA==/z/DP0AAOSwnTJXAHIm/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NDQ2WDUwMA==/z/J2AAAOSwGYVXAHIn/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/NDQ3WDUwMA==/z/4ggAAOSwJblXAHIo/$_57.JPG?set_id=8800005007', 'http://i.ebayimg.com/00/s/MzU3WDUwMA==/z/noAAAOSwgApXAHIp/$_57.JPG?set_id=8800005007']",,1.42E+11,,,,249,,100,,"Acer C720 Chromebook (11.6-Inch, 2GB)"
,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N8J81UA#ABA,,,,,,,,,,,,,,2GB,,,,,,,,,,,,,,14-ak010nr,,,,,,,,,,,,,,Chrome OS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58GHz,,,,,Intel Celeron N,,,,,,,,,,,,,,,,,,,,,,,,,"14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chromebook,,,http://www.ebay.com/itm/HP-Chromebook-14-ak010nr-14-Inch-Laptop-Intel-Celeron-2-GB-RAM-16-GB-SSD-/182091713108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-13T13:17:24.000Z,,http://i.ebayimg.com/00/s/NDAwWDQwMA==/z/PNoAAOSw5L9XDkbo/$_1.JPG?set_id=8800005007,,1.82E+11,,,,249,,99.7,,HP Chromebook 14-ak010nr 14-Inch Laptop Intel Celeron 2 GB RAM 16 GB SSD
,,,,,,,,,,,,,,,,,,,,,,,,,Acer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2GB,,,,,"11.6""",,,,,,,,,,,,Acer,,,,,,,,"11.6""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ebay.com/itm/New-Box-Acer-Chromebook-C720-11-6-Inch-Intel-Celeron-2GB-16SSD-Lithium-Silver-/181878850476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-19T05:17:37.000Z,,"['http://i.ebayimg.com/00/s/NDQ1WDU1Nw==/z/ixYAAOSwKIpWAOM1/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/NTg3WDY1Ng==/z/~fEAAOSw0HVWAOOJ/$_1.JPG?set_id=880000500F']",,1.82E+11,,,,249,,100,,New in Box Acer Chromebook C720 11.6 Inch Intel Celeron 2GB 16SSD Lithium Silver
,,,,,,,,,,,,,,,,,,,,,,,,,Toshiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel Graphics,,,,500 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSCMLU-02801M,,,,,,,,,,,,,,2 GB,,,,,,,,,,,,,,Satellite C55-B5299,,,,,,,,,,,,,,Microsoft Windows 8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16 GHz,,,,,Intel Celeron N2830,,,,,Satellite,,,,,,,,,,,,,,,,,,,,"15.6""",,,,,,,,,,,,,,,HDMI output,,,,,,,,,,,,,,,,,Notebook,,,http://www.ebay.com/itm/Toshiba-C55-B5299-15-6-HD-Laptop-2GB-500GB-Windows-8-1-WiFi-HD-Webcam-NEW-/172070092086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-19T17:35:49.000Z,,"['http://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/tP0AAOSw-zxWn8UN/$_1.JPG?set_id=880000500F', 'http://i.ebayimg.com/00/s/OTAwWDE2MDA=/z/PAUAAOSwqrtWn8Uo/$_1.JPG?set_id=880000500F']",,1.72E+11,,,,249,,100,,Toshiba C55-B5299 15.6'' HD Laptop 2GB 500GB Windows 8.1 WiFi HD-Webcam NEW
